USD,TZS,Tanzanian Shilling,2593,6/1/2025,8:00:27,,,
USD,UGX,Ugandan Shilling,3512.46,6/1/2025,8:00:27,,,
USD,UYU,Uruguayan Nuevo Peso,39.472,6/1/2025,8:00:27,,,
USD,UZS,Uzbekistan Sum,12177.29,6/1/2025,8:00:27,,,
USD,TWD,Taiwanese Dollar,28.128,6/1/2025,8:00:27,,,
USD,TTD,Trinidad and Tobago Dollar,6.5199,6/1/2025,8:00:27,,,
USD,TRY,Turkish New Lira,37.1638,6/1/2025,8:00:27,,,
USD,TOP,Tongan Pa anga,2.2253,6/1/2025,8:00:27,,,
USD,TND,Tunisian Dinar,2.8567,6/1/2025,8:00:27,,,
USD,THB,Thai Baht,32.1,6/1/2025,8:00:27,,,
USD,SZL,Swaziland Lilangeni,17.2772,6/1/2025,8:00:27,,,
USD,SYP,Syrian Pound,12967.3699,6/1/2025,8:00:27,,,
USD,SVC,El Salvadorian Colon,8.727,6/1/2025,8:00:27,,,
USD,STN,Sao Tomean Dobra,20.9,6/1/2025,8:00:27,,,
USD,SRD,Suriname Dollar,34.6803,6/1/2025,8:00:27,,,
USD,SOS,Somali Shilling,566.5,6/1/2025,8:00:27,,,
USD,SHP,St. Helena Pound,0.7084,6/1/2025,8:00:27,,,
USD,SGD,Singapore Dollar,1.2628,6/1/2025,8:00:27,,,
USD,SEK,Swedish Kronor,9.3749,6/1/2025,8:00:27,,,
USD,SCR,Seychelles Rupee,13.3631,6/1/2025,8:00:27,,,
USD,SBD,Solomon Islands Dollar,7.882,6/1/2025,8:00:27,,,
USD,SAR,Saudi Riyal,3.6554,6/1/2025,8:00:27,,,
USD,RWF,Rwandan Franc,1347.801,6/1/2025,8:00:27,,,
USD,RSD,Serbian Dinar,98.148,6/1/2025,8:00:27,,,
USD,RON,Romanian Leu,4.337,6/1/2025,8:00:27,,,
USD,QAR,Qatari Rial,3.5401,6/1/2025,8:00:27,,,
USD,PYG,Paraguay Guarani,7582.3,6/1/2025,8:00:27,,,
USD,PLN,Polish Zloty,3.6478,6/1/2025,8:00:27,,,
USD,PKR,Pakistan Rupee,273.6394,6/1/2025,8:00:27,,,
USD,PHP,Philippine Peso,54.1472,6/1/2025,8:00:27,,,
USD,PGK,Papua New Guinea Kina,3.8119,6/1/2025,8:00:27,,,
USD,PEN,Peruvian Nuevo Sol,3.4821,6/1/2025,8:00:27,,,
USD,PAB,Panamanian Balboa,0.9504,6/1/2025,8:00:27,,,
USD,OMR,Omani Rial,0.3749,6/1/2025,8:00:27,,,
USD,NZD,New Zealand Dollar,1.643,6/1/2025,8:00:27,,,
USD,NPR,Nepalese Rupee,130.8,6/1/2025,8:00:27,,,
USD,NOK,Norwegian Kroner,9.981,6/1/2025,8:00:27,,,
USD,NIO,Nicaraguan Cordoba,34.81,6/1/2025,8:00:27,,,
USD,NGN,Nigerian Naira,1471.82,6/1/2025,8:00:27,,,
USD,NAD,Namibian Dollar,17.5142,6/1/2025,8:00:27,,,
USD,ZMW,Zambia Kwacha,24.6851,6/1/2025,8:00:27,,,
USD,ZAR,South African Rand,17.5533,6/1/2025,8:00:27,,,
USD,YER,Yemeni Rial,230.9,6/1/2025,8:00:27,,,
USD,XPF,Central Polynesian Franc,101.0325,6/1/2025,8:00:27,,,
USD,XOF,CFA Franc BCEAO,561.93,6/1/2025,8:00:27,,,
USD,XCD,East Caribbean Dollar,2.5699,6/1/2025,8:00:27,,,
USD,XAF,CFA Franc,547.67,6/1/2025,8:00:27,,,
USD,WST,Samoan Tala,2.5973,6/1/2025,8:00:27,,,
USD,VUV,Vanuatu Vatu,115.41,6/1/2025,8:00:27,,,
USD,VND,Vietnamese Dong,25274,6/1/2025,8:00:27,,,
USD,MZN,Mozambique New Metical,60.26,6/1/2025,8:00:27,,,
USD,MYR,Malaysian Ringgit,4.0693,6/1/2025,8:00:27,,,
USD,MXN,Mexican Peso,18.89759,6/1/2025,8:00:27,,,
USD,MVR,Maldives Rufiyaa,14.73,6/1/2025,8:00:27,,,
USD,MUR,Mauritius Rupee,44.24,6/1/2025,8:00:27,,,
USD,MRU,Mauritanian Ouguiya,38.11,6/1/2025,8:00:27,,,
USD,MOP,Macau Pataca,7.676,6/1/2025,8:00:27,,,
USD,MKD,Macedonia Denar,50.07,6/1/2025,8:00:27,,,
USD,MGA,Madagascar Ariary,4308.85,6/1/2025,8:00:27,,,
USD,MDL,Moldovan Leu,16.6808,6/1/2025,8:00:27,,,
USD,MAD,Moroccan Dirham,8.941245,6/1/2025,8:00:27,,,
USD,LYD,Libyan Dinar,5.0174,6/1/2025,8:00:27,,,
USD,LSL,Lesotho Malati,17.0314,6/1/2025,8:00:27,,,
USD,LKR,Sri Lanka Rupee,285.15,6/1/2025,8:00:27,,,
USD,LBP,Lebanese Pound,86729.25,6/1/2025,8:00:27,,,
USD,LAK,Laos Kip,20459,6/1/2025,8:00:27,,,
USD,KZT,Kazakhstan Tenge,487.75,6/1/2025,8:00:27,,,
USD,KYD,Cayman Island Dollar,0.7849,6/1/2025,8:00:27,,,
USD,KWD,Kuwaiti Dinar,0.29793,6/1/2025,8:00:27,,,
USD,KRW,South Korean Won,1322.8,6/1/2025,8:00:27,,,
USD,KPW,North Korean Won,129.67,6/1/2025,8:00:27,,,
USD,KMF,Comoros Frans,414.6,6/1/2025,8:00:27,,,
USD,KHR,Cambodia Riel,3747,6/1/2025,8:00:27,,,
USD,KGS,Kyrgyzstan Som,82.691,6/1/2025,8:00:27,,,
USD,KES,Kenyan Shilling,125.12,6/1/2025,8:00:27,,,
USD,JPY,Japanese Yen,141.03,6/1/2025,8:00:27,,,
USD,JOD,Jordanian Dinar,0.6833,6/1/2025,8:00:27,,,
USD,JMD,Jamaican Dollar,151.23,6/1/2025,8:00:27,,,
USD,ISK,Iceland Krona,123.16,6/1/2025,8:00:27,,,
USD,IRR,Iranian Rial,41894.5,6/1/2025,8:00:27,,,
USD,INR,Indian Rupee,82.63,6/1/2025,8:00:27,,,
USD,ILS,Israeli Shekel,3.4195,6/1/2025,8:00:27,,,
USD,IDR,Indonesian Rupiah,15826,6/1/2025,8:00:27,,,
USD,HUF,Hungarian Forint,346.13,6/1/2025,8:00:27,,,
USD,HTG,Haitian Gourde,121.048,6/1/2025,8:00:27,,,
USD,HNL,Honduras Lempira,24.55,6/1/2025,8:00:27,,,
USD,HKD,Hong Kong Dollar,7.6763,6/1/2025,8:00:27,,,
USD,GYD,Guyana Dollar,201.74,6/1/2025,8:00:27,,,
USD,GTQ,Guatemalan Quetzal,7.2901,6/1/2025,8:00:27,,,
USD,GNF,Guinea Republic Franc,8151,6/1/2025,8:00:27,,,
USD,GMD,Gambian Dalasi,66.42,6/1/2025,8:00:27,,,
USD,GHS,Ghanian Cedi,9.645,6/1/2025,8:00:27,,,
USD,GEL,Georgian Lari,2.5747,6/1/2025,8:00:27,,,
USD,GBP,British Pound,0.7276,6/1/2025,8:00:27,,,
USD,FJD,Fiji Dollar,2.1806,6/1/2025,8:00:27,,,
USD,EUR,Euro,0.8628,6/1/2025,8:00:27,,,
USD,ETB,Ethiopia Birr,128.5009,6/1/2025,8:00:27,,,
USD,ERN,Eritrea Nakfa,13.89,6/1/2025,8:00:27,,,
USD,EGP,Egyptian Pound,47.55007,6/1/2025,8:00:27,,,
USD,DZD,Algerian Dinar,126.221,6/1/2025,8:00:27,,,
USD,DOP,Dominican Peso,56.21,6/1/2025,8:00:27,,,
USD,DKK,Danish Kroner,6.4457,6/1/2025,8:00:27,,,
USD,DJF,Djibouti Franc,168.4,6/1/2025,8:00:27,,,
USD,CZK,Czech Koruna,21.356,6/1/2025,8:00:27,,,
USD,CVE,Cape Verde Escaudo,92.13,6/1/2025,8:00:27,,,
USD,CUP,Cuban Peso,23.9397,6/1/2025,8:00:27,,,
USD,CRC,Costa Rican Colon,483.23,6/1/2025,8:00:27,,,
USD,COP,Colombian Peso,3941.59,6/1/2025,8:00:27,,,
USD,CNY,Chinese Renminbi Yuan,6.8419,6/1/2025,8:00:27,,,
USD,CNH,Chinese Renminbi Offshore HK,7.0119,6/1/2025,8:00:27,,,
USD,CLP,Chilean Peso,915.9,6/1/2025,8:00:27,,,
USD,CHF,Swiss Franc,0.8052,6/1/2025,8:00:27,,,
USD,CDF,Congolese Franc,2603.7,6/1/2025,8:00:27,,,
USD,CAD,Canadian Dollar,1.3467,6/1/2025,8:00:27,,,
USD,BZD,Belize Dollar,1.9254,6/1/2025,8:00:27,,,
USD,BWP,Botswana Pula,12.9283,6/1/2025,8:00:27,,,
USD,BTN,Bhutan Ngultram,81.262,6/1/2025,8:00:27,,,
USD,BSD,Bahamian Dollar,0.9504,6/1/2025,8:00:27,,,
USD,BRL,Brazilian Real,5.4576,6/1/2025,8:00:27,,,
USD,BOB,Bolivian Boliviano,6.5202,6/1/2025,8:00:27,,,
USD,BND,Brunei Dollar,1.2246,6/1/2025,8:00:27,,,
USD,BMD,Bermudian Dollar,0.9504,6/1/2025,8:00:27,,,
USD,BIF,Burundi Franc,2821.3,6/1/2025,8:00:27,,,
USD,BHD,Bahraini Dinar,0.3679,6/1/2025,8:00:27,,,
USD,BGN,Bulgarian Lev,1.6816,6/1/2025,8:00:27,,,
USD,BDT,Bangladesh Taka,115.6736,6/1/2025,8:00:27,,,
USD,BBD,Barbados Dollar,1.9088,6/1/2025,8:00:27,,,
USD,BAM,Bosnia & Herzegovina Mark,1.6378,6/1/2025,8:00:27,,,
USD,AZN,Azerbaijan Manat,1.611,6/1/2025,8:00:27,,,
USD,AWG,Aruba Guilder,1.74,6/1/2025,8:00:27,,,
USD,AUD,Australian Dollar,1.5221,6/1/2025,8:00:27,,,
USD,ARS,Argentine Peso,974.8249,6/1/2025,8:00:27,,,
USD,AOA,Angola Kwanza,873.0325,6/1/2025,8:00:27,,,
USD,AMD,Armenian Dram,366.39,6/1/2025,8:00:27,,,
USD,ALL,Albanian Lek,80.54,6/1/2025,8:00:27,,,
USD,AED,Utd. Arab Emir. Dirham,3.5858,6/1/2025,8:00:27,,,
USD,MWK,Malawi Kwacha,1733.670,6/1/2025,8:00:27,,,
MWK,USD,Malawi Kwacha,0.000576811,6/1/2025,8:00:27,,,
TZS,USD,Tanzanian Shilling,0.000385654,6/1/2025,8:00:27,,,
UGX,USD,Ugandan Shilling,0.000284701,6/1/2025,8:00:27,,,
UYU,USD,Uruguayan Nuevo Peso,0.025334414,6/1/2025,8:00:27,,,
UZS,USD,Uzbekistan Sum,0.00008212,6/1/2025,8:00:27,,,
TWD,USD,Taiwanese Dollar,0.035551763,6/1/2025,8:00:27,,,
TTD,USD,Trinidad and Tobago Dollar,0.153376586,6/1/2025,8:00:27,,,
TRY,USD,Turkish New Lira,0.026907905,6/1/2025,8:00:27,,,
TOP,USD,Tongan Pa anga,0.449377612,6/1/2025,8:00:27,,,
TND,USD,Tunisian Dinar,0.350054258,6/1/2025,8:00:27,,,
THB,USD,Thai Baht,0.031152648,6/1/2025,8:00:27,,,
SZL,USD,Swaziland Lilangeni,0.057879749,6/1/2025,8:00:27,,,
SYP,USD,Syrian Pound,0.000077116,6/1/2025,8:00:27,,,
SVC,USD,El Salvadorian Colon,0.114586914,6/1/2025,8:00:27,,,
STN,USD,Sao Tomean Dobra,0.04784689,6/1/2025,8:00:27,,,
SRD,USD,Suriname Dollar,0.028834814,6/1/2025,8:00:27,,,
SOS,USD,Somali Shilling,0.001765225,6/1/2025,8:00:27,,,
SHP,USD,St. Helena Pound,1.411631846,6/1/2025,8:00:27,,,
SGD,USD,Singapore Dollar,0.791891036,6/1/2025,8:00:27,,,
SEK,USD,Swedish Kronor,0.106667804,6/1/2025,8:00:27,,,
SCR,USD,Seychelles Rupee,0.074832935,6/1/2025,8:00:27,,,
SBD,USD,Solomon Islands Dollar,0.126871352,6/1/2025,8:00:27,,,
SAR,USD,Saudi Riyal,0.273567872,6/1/2025,8:00:27,,,
RWF,USD,Rwandan Franc,0.000741949,6/1/2025,8:00:27,,,
RSD,USD,Serbian Dinar,0.010188695,6/1/2025,8:00:27,,,
RON,USD,Romanian Leu,0.23057413,6/1/2025,8:00:27,,,
QAR,USD,Qatari Rial,0.282477896,6/1/2025,8:00:27,,,
PYG,USD,Paraguay Guarani,0.000131886,6/1/2025,8:00:27,,,
PLN,USD,Polish Zloty,0.274137837,6/1/2025,8:00:27,,,
PKR,USD,Pakistan Rupee,0.003654444,6/1/2025,8:00:27,,,
PHP,USD,Philippine Peso,0.018468176,6/1/2025,8:00:27,,,
PGK,USD,Papua New Guinea Kina,0.262336368,6/1/2025,8:00:27,,,
PEN,USD,Peruvian Nuevo Sol,0.287183022,6/1/2025,8:00:27,,,
PAB,USD,Panamanian Balboa,1.052188552,6/1/2025,8:00:27,,,
OMR,USD,Omani Rial,2.667377967,6/1/2025,8:00:27,,,
NZD,USD,New Zealand Dollar,0.608642727,6/1/2025,8:00:27,,,
NPR,USD,Nepalese Rupee,0.00764526,6/1/2025,8:00:27,,,
NOK,USD,Norwegian Kroner,0.100190362,6/1/2025,8:00:27,,,
NIO,USD,Nicaraguan Cordoba,0.028727377,6/1/2025,8:00:27,,,
NGN,USD,Nigerian Naira,0.000679431,6/1/2025,8:00:27,,,
NAD,USD,Namibian Dollar,0.057096527,6/1/2025,8:00:27,,,
ZMW,USD,Zambia Kwacha,0.040510267,6/1/2025,8:00:27,,,
ZAR,USD,South African Rand,0.056969345,6/1/2025,8:00:27,,,
YER,USD,Yemeni Rial,0.004330879,6/1/2025,8:00:27,,,
XPF,USD,Central Polynesian Franc,0.009897805,6/1/2025,8:00:27,,,
XOF,USD,CFA Franc BCEAO,0.001779581,6/1/2025,8:00:27,,,
XCD,USD,East Caribbean Dollar,0.389120199,6/1/2025,8:00:27,,,
XAF,USD,CFA Franc,0.001825917,6/1/2025,8:00:27,,,
WST,USD,Samoan Tala,0.385015208,6/1/2025,8:00:27,,,
VUV,USD,Vanuatu Vatu,0.00866476,6/1/2025,8:00:27,,,
VND,USD,Vietnamese Dong,0.000039566,6/1/2025,8:00:27,,,
MZN,USD,Mozambique New Metical,0.016594756,6/1/2025,8:00:27,,,
MYR,USD,Malaysian Ringgit,0.245742511,6/1/2025,8:00:27,,,
MXN,USD,Mexican Peso,0.052916801,6/1/2025,8:00:27,,,
MVR,USD,Maldives Rufiyaa,0.067888663,6/1/2025,8:00:27,,,
MUR,USD,Mauritius Rupee,0.022603978,6/1/2025,8:00:27,,,
MRU,USD,Mauritanian Ouguiya,0.026239832,6/1/2025,8:00:27,,,
MOP,USD,Macau Pataca,0.130276186,6/1/2025,8:00:27,,,
MKD,USD,Macedonia Denar,0.019972039,6/1/2025,8:00:27,,,
MGA,USD,Madagascar Ariary,0.00023208,6/1/2025,8:00:27,,,
MDL,USD,Moldovan Leu,0.059949163,6/1/2025,8:00:27,,,
MAD,USD,Moroccan Dirham,0.111841248,6/1/2025,8:00:27,,,
LYD,USD,Libyan Dinar,0.199306414,6/1/2025,8:00:27,,,
LSL,USD,Lesotho Malati,0.058715079,6/1/2025,8:00:27,,,
LKR,USD,Sri Lanka Rupee,0.003506926,6/1/2025,8:00:27,,,
LBP,USD,Lebanese Pound,0.00001153,6/1/2025,8:00:27,,,
LAK,USD,Laos Kip,0.00004888,6/1/2025,8:00:27,,,
KZT,USD,Kazakhstan Tenge,0.002050231,6/1/2025,8:00:27,,,
KYD,USD,Cayman Island Dollar,1.274047649,6/1/2025,8:00:27,,,
KWD,USD,Kuwaiti Dinar,3.356493136,6/1/2025,8:00:27,,,
KRW,USD,South Korean Won,0.000755972,6/1/2025,8:00:27,,,
KPW,USD,North Korean Won,0.007711884,6/1/2025,8:00:27,,,
KMF,USD,Comoros Frans,0.002411963,6/1/2025,8:00:27,,,
KHR,USD,Cambodia Riel,0.00026688,6/1/2025,8:00:27,,,
KGS,USD,Kyrgyzstan Som,0.012093214,6/1/2025,8:00:27,,,
KES,USD,Kenyan Shilling,0.007992327,6/1/2025,8:00:27,,,
JPY,USD,Japanese Yen,0.00709069,6/1/2025,8:00:27,,,
JOD,USD,Jordanian Dinar,1.463486024,6/1/2025,8:00:27,,,
JMD,USD,Jamaican Dollar,0.006612445,6/1/2025,8:00:27,,,
ISK,USD,Iceland Krona,0.008119519,6/1/2025,8:00:27,,,
IRR,USD,Iranian Rial,0.00002387,6/1/2025,8:00:27,,,
INR,USD,Indian Rupee,0.012102142,6/1/2025,8:00:27,,,
ILS,USD,Israeli Shekel,0.292440415,6/1/2025,8:00:27,,,
IDR,USD,Indonesian Rupiah,0.00006318,6/1/2025,8:00:27,,,
HUF,USD,Hungarian Forint,0.002889088,6/1/2025,8:00:27,,,
HTG,USD,Haitian Gourde,0.008261186,6/1/2025,8:00:27,,,
HNL,USD,Honduras Lempira,0.040733198,6/1/2025,8:00:27,,,
HKD,USD,Hong Kong Dollar,0.130271094,6/1/2025,8:00:27,,,
GYD,USD,Guyana Dollar,0.004956875,6/1/2025,8:00:27,,,
GTQ,USD,Guatemalan Quetzal,0.13717233,6/1/2025,8:00:27,,,
GNF,USD,Guinea Republic Franc,0.000122684,6/1/2025,8:00:27,,,
GMD,USD,Gambian Dalasi,0.015055706,6/1/2025,8:00:27,,,
GHS,USD,Ghanian Cedi,0.103680664,6/1/2025,8:00:27,,,
GEL,USD,Georgian Lari,0.388394764,6/1/2025,8:00:27,,,
GBP,USD,British Pound,1.374381528,6/1/2025,8:00:27,,,
FJD,USD,Fiji Dollar,0.458589379,6/1/2025,8:00:27,,,
EUR,USD,Euro,1.159017153,6/1/2025,8:00:27,,,
ETB,USD,Ethiopia Birr,0.007782047,6/1/2025,8:00:27,,,
ERN,USD,Eritrea Nakfa,0.07199424,6/1/2025,8:00:27,,,
EGP,USD,Egyptian Pound,0.021030463,6/1/2025,8:00:27,,,
DZD,USD,Algerian Dinar,0.007922612,6/1/2025,8:00:27,,,
DOP,USD,Dominican Peso,0.017790429,6/1/2025,8:00:27,,,
DKK,USD,Danish Kroner,0.155142188,6/1/2025,8:00:27,,,
DJF,USD,Djibouti Franc,0.005938242,6/1/2025,8:00:27,,,
CZK,USD,Czech Koruna,0.046825248,6/1/2025,8:00:27,,,
CVE,USD,Cape Verde Escaudo,0.010854228,6/1/2025,8:00:27,,,
CUP,USD,Cuban Peso,0.041771618,6/1/2025,8:00:27,,,
CRC,USD,Costa Rican Colon,0.002069408,6/1/2025,8:00:27,,,
COP,USD,Colombian Peso,0.000253705,6/1/2025,8:00:27,,,
CNY,USD,Chinese Renminbi Yuan,0.146158231,6/1/2025,8:00:27,,,
CNH,USD,Chinese Renminbi Offshore HK,0.142614698,6/1/2025,8:00:27,,,
CLP,USD,Chilean Peso,0.001091822,6/1/2025,8:00:27,,,
CHF,USD,Swiss Franc,1.241927471,6/1/2025,8:00:27,,,
CDF,USD,Congolese Franc,0.000384069,6/1/2025,8:00:27,,,
CAD,USD,Canadian Dollar,0.742555877,6/1/2025,8:00:27,,,
BZD,USD,Belize Dollar,0.519372598,6/1/2025,8:00:27,,,
BWP,USD,Botswana Pula,0.07734969,6/1/2025,8:00:27,,,
BTN,USD,Bhutan Ngultram,0.012305875,6/1/2025,8:00:27,,,
BSD,USD,Bahamian Dollar,1.052188552,6/1/2025,8:00:27,,,
BRL,USD,Brazilian Real,0.183230724,6/1/2025,8:00:27,,,
BOB,USD,Bolivian Boliviano,0.153369529,6/1/2025,8:00:27,,,
BND,USD,Brunei Dollar,0.816593173,6/1/2025,8:00:27,,,
BMD,USD,Bermudian Dollar,1.052188552,6/1/2025,8:00:27,,,
BIF,USD,Burundi Franc,0.000354447,6/1/2025,8:00:27,,,
BHD,USD,Bahraini Dinar,2.718129927,6/1/2025,8:00:27,,,
BGN,USD,Bulgarian Lev,0.594671741,6/1/2025,8:00:27,,,
BDT,USD,Bangladesh Taka,0.008645015,6/1/2025,8:00:27,,,
BBD,USD,Barbados Dollar,0.523889355,6/1/2025,8:00:27,,,
BAM,USD,Bosnia & Herzegovina Mark,0.610575162,6/1/2025,8:00:27,,,
AZN,USD,Azerbaijan Manat,0.620732464,6/1/2025,8:00:27,,,
AWG,USD,Aruba Guilder,0.574712644,6/1/2025,8:00:27,,,
AUD,USD,Australian Dollar,0.656987057,6/1/2025,8:00:27,,,
ARS,USD,Argentine Peso,0.001025825,6/1/2025,8:00:27,,,
AOA,USD,Angola Kwanza,0.001145433,6/1/2025,8:00:27,,,
AMD,USD,Armenian Dram,0.002729332,6/1/2025,8:00:27,,,
ALL,USD,Albanian Lek,0.012416191,6/1/2025,8:00:27,,,
AED,USD,Utd. Arab Emir. Dirham,0.278877796,6/1/2025,8:00:27,,,
